application_ID,gross_margin_ratio,core_income_ratio,cash_asset_ratio,consolidated_liabilities_ratio,tangible_assets_ratio,revenues,target
a1Q7R00000eiUdbUAE,0.371946964410328,0.132546374367622,0.352040816326531,0.452896022330775,0.901639344262295,3090.0,1
a1Q7R00000c7XYaUAM,0.122077922077922,0.0397553516819572,0.0033670033670033,0.438961038961039,0.306818181818182,327.0,0
a1Q7R00000c7QpFUAU,0.344827586206897,0.242424242424242,0.193548387096774,0.206896551724138,0.666666666666667,66.0,0
a1Q7R00000a39JnUAI,0.952380952380952,0.102161100196464,0.64963503649635,0.476190476190476,0.315068493150685,509.0,1
a1Q7R00000c7Ib5UAE,0.124804992199688,0.0197628458498024,0.303664921465969,0.845553822152886,1.0,253.0,0
a1Q7R00000a3BeJUAU,0.364974393149335,-0.0062718887659918,0.0,0.419885003401101,1.0,392.5,0
a1Q7R00000ZWECdUAP,1.03333333333333,0.165254237288136,0.219626168224299,0.533333333333333,1.0,472.0,0
a1Q7R00000ejtMLUAY,0.286086956521739,0.0542005420054201,0.0661057692307692,0.461304347826087,0.314032697547684,1880.0,0
a1Q2X00000ZW9L9UAL,0.317180616740088,0.0121212121212121,0.251101321585903,0.0748898678414097,1.0,1485.0,0
a1Q7R00000ZWQAAUA5,0.68,0.0395992366412214,0.210526315789474,0.772173913043478,0.971014492753623,6298.0,0
a1Q7R00000eiynmUAA,0.21957671957672,0.16304347826087,0.0326409495548961,0.568783068783069,0.51219512195122,115.0,0
a1Q7R00000a2jzJUAQ,0.904494382022472,0.122676579925651,0.241721854304636,0.452247191011236,1.0,538.0,0
a1Q7R00000a31wcUAA,0.454943132108486,0.02255299954894,0.0492700729927007,0.128608923884514,1.0,2217.0,0
a1Q7R00000a365EUAQ,0.331645569620253,-0.0193661971830986,0.0714285714285714,0.412658227848101,0.652173913043478,1704.0,1
a1Q7R00000c7cnpUAA,0.734736842105263,0.0282131661442006,0.127035830618893,0.463157894736842,0.154761904761905,642.0,0
a1Q7R00000c7g5DUAQ,0.445161290322581,0.0039651070578905,0.12603062426384,0.31326164874552,0.990842490842491,1261.0,0
a1Q2X00000XcPMSUA3,0.182347800757355,0.0107728337236534,0.0145746579417014,0.52752694436353,0.873239436619718,2135.0,1
a1Q7R00000g6E3aUAE,-0.36013986013986,0.0251968503937008,0.0228215767634855,0.480769230769231,0.0444444444444444,635.0,0
a1Q7R00000a3CsqUAE,0.225621414913958,0.0154440154440154,0.02,0.609942638623327,0.981684981684982,259.0,0
a1Q7R00000eioaTUAQ,0.0693247126436782,0.060459492140266,0.123022847100176,0.730244252873563,0.0547818012999072,951.0,0
a1Q7R00000eizS1UAI,0.276315789473684,0.0602409638554217,0.8,0.0921052631578947,0.0,83.0,0
a1Q7R00000ejuXUUAY,0.114441660701503,-0.0959051724137931,0.0507875281260045,0.776127415891195,0.979541227526348,2754.0,1
a1Q7R00000ZWFBCUA5,0.249201277955272,0.0107913669064748,0.247150997150997,0.295846645367412,0.987577639751553,4170.0,0
a1Q7R00000a2kWrUAI,0.0889830508474576,0.0152284263959391,0.182291666666667,0.385593220338983,0.318181818181818,197.0,1
a1Q2X00000Z6jmSUAR,0.111570247933884,0.0717460317460318,0.097953216374269,0.221074380165289,0.976190476190476,3150.0,1
a1Q7R00000ejB3DUAU,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q7R00000a3CzXUAU,0.0947603121516165,0.0310401432621997,0.0072043852779953,0.607116313638053,0.305092486869148,6701.0,0
a1Q7R00000c7KryUAE,0.0175219023779725,-0.237113402061856,0.0609597924773022,0.220275344180225,0.0357142857142857,397.0,0
a1Q7R00000ZWJNvUAP,0.231237322515213,0.0252100840336134,0.0963302752293578,0.115618661257606,0.087719298245614,595.0,0
a1Q7R00000a3EelUAE,0.312418300653595,0.0056808095153559,0.319954128440367,0.401307189542484,0.604355716878403,5633.0,0
a1Q7R00000c7LbDUAU,0.238907849829352,0.107692307692308,0.0666666666666667,0.679180887372014,0.884955752212389,197.0,0
a1Q7R00000c7IA9UAM,0.314186248912097,0.0200956937799043,0.134770889487871,0.151436031331593,0.646191646191646,1051.0,0
a1Q7R00000a2xM6UAI,0.509170305676856,0.0210970464135021,0.193548387096774,0.34061135371179,0.737463126843658,1896.0,0
a1Q7R00000eiiR6UAI,0.0766129032258065,0.0577249575551783,0.0164271047227926,0.530241935483871,1.0,589.0,0
a1Q7R00000eiuZvUAI,0.338912133891213,0.042654028436019,0.0217391304347826,0.422594142259414,0.115646258503401,211.0,0
a1Q7R00000a8aeuUAA,0.900696864111498,0.28125,0.0297723292469352,0.329268292682927,0.666666666666667,748.0,0
a1Q7R00000ejWjFUAU,-0.811111111111111,-0.683544303797468,0.289156626506024,0.0,0.142857142857143,158.0,0
a1Q7R00000a395gUAA,0.276785714285714,-0.0516129032258065,0.0392156862745098,0.142857142857143,0.7,155.0,0
a1Q7R00000eikwGUAQ,0.179411764705882,0.108208955223881,0.0413223140495868,0.902941176470588,0.730593607305936,268.0,0
a1Q7R00000eiYRoUAM,0.0992647058823529,0.25,0.12,0.308823529411765,0.748299319727891,224.0,0
a1Q7R00000a2nvkUAA,0.365270252411788,0.0369242779078845,0.0225849908867581,0.329192546583851,0.645328031809145,12921.0,1
a1Q7R00000a3HfXUAU,1.256,0.0963855421686747,0.0372093023255814,0.156,1.0,415.0,1
a1Q7R00000c7Hg4UAE,1.38117283950617,0.0329489291598023,0.239567233384853,0.115740740740741,0.0,1216.0,0
a1Q7R00000a2nWLUAY,0.150851581508516,0.0883190883190883,0.13563829787234,0.0681265206812652,0.742857142857143,352.0,0
a1Q7R00000ZWIxTUAX,0.492462311557789,0.126086956521739,0.0307692307692308,0.529313232830821,1.0,690.0,1
a1Q7R00000ej465UAA,0.628378378378378,0.027027027027027,0.0405405405405405,0.15990990990991,1.0,444.0,1
a1Q7R00000a3DnNUAU,0.416085200146897,-0.044695745826602,0.0070609002647837,0.584282041865589,0.0150943396226415,1872.0,1
a1Q7R00000aBD1WUAW,-0.168384879725086,-1.7563025210084,0.0,0.134020618556701,0.622119815668203,119.0,1
a1Q7R00000a2n4wUAA,3.0,0.0456273764258555,0.238095238095238,0.275862068965517,0.5,263.0,0
a1Q2X00000ZW95aUAD,0.300445930880713,0.0169021889720144,0.0556234718826406,0.583612040133779,0.905063291139241,3610.0,0
a1Q7R00000ejdqSUAQ,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,1
a1Q7R00000a3AiZUAU,0.291623578076525,-0.0160098522167488,0.0693581780538302,0.0816959669079628,1.0,5684.0,0
a1Q7R00000a2oUpUAI,0.204830674150218,0.0160772629791154,0.007032776210115,0.581099829728196,0.821062334370319,69523.0,0
a1Q7R00000eiPJMUA2,0.259920634920635,0.0020597322348094,0.026369168356998,0.365079365079365,0.727272727272727,971.0,0
a1Q7R00000a2sZPUAY,0.465116279069767,0.0491803278688525,0.202380952380952,0.0581395348837209,1.0,61.0,0
a1Q7R00000ej9WXUAY,0.0838323353293413,-0.0677966101694915,0.114285714285714,0.137724550898204,0.621212121212121,118.0,0
a1Q7R00000a2tYcUAI,0.715976331360947,0.0118343195266272,0.0220588235294118,0.201183431952663,1.0,338.0,0
a1Q2X00000Xc6Z8UAJ,0.388739946380697,0.0817391304347826,0.152737752161383,0.238605898123324,0.730769230769231,575.0,1
a1Q7R00000g61sLUAQ,0.0524906266738083,-0.0141843971631206,0.280887011615628,0.143010176754151,0.0,143.0,0
a1Q7R00000ZWSEcUAP,0.933554817275748,0.0612418142129517,0.0318690783807063,0.82890365448505,0.964341085271318,8246.0,1
a1Q7R00000a3Gg0UAE,0.302083333333333,0.301369863013699,0.154761904761905,0.854166666666667,1.0,73.0,0
a1Q7R00000eiU50UAE,0.304547615274917,0.0197941409342835,0.104945482866044,0.272698463001109,0.220425531914894,6321.0,0
a1Q7R00000ZWGQNUA5,0.205217391304348,0.0060318828091339,0.121863799283154,0.377391304347826,0.647058823529412,2321.0,0
a1Q7R00000a3FgYUAU,0.214180929095355,0.0104947526236882,0.0615866388308977,0.370660146699267,0.628334866605336,2668.0,0
a1Q7R00000a2tZBUAY,0.382231404958678,0.0560747663551402,0.340369393139842,0.223140495867769,0.114285714285714,321.0,0
a1Q7R00000ejBhhUAE,0.145166780122532,0.0013149243918474,0.320385332504661,0.588155207624234,0.873965387509406,3207.0,0
a1Q7R00000ZWF6HUAX,0.229961682960403,0.0296371270618898,0.0,0.370582043783666,1.0,946.0,1
a1Q7R00000a39DzUAI,0.764705882352941,0.126984126984127,0.0232558139534884,0.0980392156862745,1.0,63.0,0
a1Q7R00000a3EjvUAE,0.28992628992629,0.017921146953405,0.108179419525066,0.218673218673219,1.0,1953.0,0
a1Q7R00000eimi6UAA,0.16754617414248,0.0210896309314587,0.0269121813031161,0.339050131926121,0.115384615384615,2845.0,1
a1Q7R00000ZWSJ8UAP,0.793103448275862,0.0819672131147541,0.904761904761905,0.537931034482759,0.65,244.0,0
a1Q7R00000eisAeUAI,0.544491525423729,0.007230657989877,0.100446428571429,0.298728813559322,0.958333333333333,1383.0,0
a1Q7R00000eikRDUAY,0.593726661687827,0.171513353115727,0.119685039370079,0.805825242718447,0.470170454545455,3809.0,0
a1Q7R00000ZWJ0hUAH,0.261160714285714,0.10935960591133,0.0107991360691145,0.287946428571429,0.0323325635103926,1015.0,1
a1Q7R00000ejDuYUAU,0.180380094474349,0.0126808649000163,0.524120964838593,0.675528214141858,0.727238560556234,18303.0,0
a1Q7R00000eiURVUA2,0.457290586725803,0.0688915656160738,0.0,0.369088503259972,1.0,584.0,1
a1Q2X00000ZW9zxUAD,0.399182906508025,0.0263378432392643,0.0,0.393656055762649,1.0,346.5,0
a1Q7R00000a32hsUAA,0.203361344537815,0.0048923679060665,0.117647058823529,0.152941176470588,1.0,1022.0,0
a1Q7R00000eie4cUAA,-0.108066184074457,-6.05882352941176,0.0930735930735931,0.132885211995864,0.244565217391304,105.0,1
a1Q7R00000c7fLtUAI,0.625698324022346,0.0939597315436242,0.294117647058824,0.318435754189944,1.0,151.0,0
a1Q7R00000ZWK4XUAX,0.0866141732283465,0.0328467153284672,0.0725552050473186,0.020997375328084,0.921875,548.0,0
a1Q7R00000a2zGjUAI,0.691029900332226,0.156934306569343,0.0541516245487365,0.67109634551495,1.0,822.0,1
a1Q7R00000ZWR18UAH,0.27807486631016,0.10801393728223,0.0380434782608696,0.267379679144385,0.666666666666667,287.0,0
a1Q7R00000c7IDIUA2,0.172557172557173,0.0952380952380952,0.0991189427312775,0.274428274428274,0.740740740740741,272.0,0
a1Q7R00000a2wTaUAI,0.559633027522936,0.0300925925925926,0.181818181818182,0.0642201834862385,0.0,432.0,0
a1Q7R00000c7g0XUAQ,0.157662624035281,-0.02,0.406779661016949,0.342888643880926,0.675078864353312,1600.0,0
a1Q7R00000ejQP4UAM,0.403908794788274,-0.231667748215445,0.0014598540145985,0.763843648208469,0.96386222473179,1558.0,0
a1Q7R00000ejGLlUAM,0.425403817914831,0.0517493897477624,0.0982694684796045,0.446108663729809,0.81841074426413,6089.0,0
a1Q7R00000eic1gUAA,0.481464142837938,0.0214629507689967,0.0,0.340040715519577,1.0,986.5,0
a1Q7R00000a39OTUAY,3.09547738693467,0.0723883831816211,0.0675381263616558,0.812060301507538,0.74025974025974,4614.0,0
a1Q7R00000c7k8gUAA,0.253558052434457,0.0570705873053514,0.0446666666666667,0.699063670411985,0.930952380952381,12651.0,0
a1Q2X00000ZWDGeUAP,0.220201364079247,0.0238619676945668,0.0896094839609484,0.532965248457291,0.222748815165877,2724.0,0
a1Q7R00000ZWKIFUA5,0.307129798903108,0.146666666666667,1.0,0.877513711151737,0.706422018348624,525.0,0
a1Q2X00000Z9vT5UAJ,0.268617021276596,0.310769230769231,0.0026595744680851,0.571808510638298,1.0,325.0,1
a1Q7R00000a3GVbUAM,0.16669831023353,0.0365335598980459,0.107591754650578,0.450541104993355,0.708053691275168,4716.0,0
a1Q2X00000ZWDNUUA5,0.350999131190269,0.0588842975206612,0.0119284294234592,0.245004344048653,0.23448275862069,968.0,1
a1Q7R00000a2pPWUAY,1.37974683544304,0.122916666666667,0.177304964539007,0.360759493670886,0.882352941176471,480.0,0
a1Q7R00000a34uZUAQ,0.195652173913043,0.03125,0.492753623188406,0.405797101449275,1.0,160.0,1
a1Q7R00000ejQtdUAE,1.79549718574109,0.0022002200220022,0.0815109343936382,0.611632270168856,0.5,1035.0,1
a1Q7R00000ejWFFUA2,0.12962962962963,0.0055617352614015,0.0510752688172043,0.206349206349206,0.0,905.0,0
a1Q7R00000a30JjUAI,0.27158273381295,0.0585106382978723,0.269521410579345,0.393884892086331,0.371069182389937,564.0,0
a1Q7R00000ZWTJYUA5,0.0689655172413793,0.0625,0.103448275862069,0.241379310344828,1.0,32.0,0
a1Q7R00000ejCoyUAE,0.286637931034483,0.0233870967741935,0.228155339805825,0.4375,0.817307692307692,1248.0,0
a1Q7R00000a32r4UAA,0.666785714285714,0.0247234873129473,0.0198178896625603,0.187142857142857,0.706323687031083,3700.0,0
a1Q7R00000ZWQ4bUAH,0.463287250384025,0.190663390663391,0.125619834710744,0.597235023041475,0.369565217391304,4070.0,0
a1Q7R00000ejo0UUAQ,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,1
a1Q7R00000a3H1cUAE,0.107103480863128,0.0148541114058355,0.116834170854271,0.650653646243503,0.247073653880785,1885.0,1
a1Q7R00000eioLYUAY,-0.0121527777777778,-0.945945945945946,0.0238907849829352,0.803819444444444,0.226148409893993,45.0,0
a1Q7R00000eiu7IUAQ,-0.0490196078431373,-2.33333333333333,0.217391304347826,0.181372549019608,0.0220994475138122,5.0,0
a1Q7R00000a3FjSUAU,1.85093167701863,0.0320197044334975,0.0629370629370629,0.335403726708075,0.333333333333333,812.0,0
a1Q7R00000eiTdzUAE,1.81428571428571,0.0714285714285714,0.388489208633094,0.25,1.0,270.0,0
a1Q7R00000eic8wUAA,0.283400809716599,0.0512820512820513,0.286995515695067,0.226720647773279,0.958333333333333,318.0,0
a1Q7R00000a3E8pUAE,0.703078450844091,0.0529411764705882,0.072992700729927,0.140019860973188,1.0,1870.0,1
a1Q7R00000a2ycjUAA,0.722627737226277,0.0922190201729107,0.177777777777778,0.54014598540146,0.0,347.0,0
a1Q7R00000c7VTOUA2,0.407239819004525,0.378571428571429,0.172248803827751,0.561085972850679,1.0,140.0,0
a1Q7R00000eiNTjUAM,0.401833872707659,0.0531732418524871,0.0103550295857988,0.541531823085221,0.0093378607809847,1532.0,0
a1Q7R00000ejiXrUAI,0.145440251572327,0.0175658720200753,0.25062656641604,0.547955974842767,0.968354430379747,1594.0,0
a1Q7R00000eif1eUAA,0.42057761732852,0.0860215053763441,0.440449438202247,0.162454873646209,0.954128440366973,770.0,0
a1Q2X00000ZWBilUAH,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q2X00000ZW9ZBUA1,0.250519499347605,0.0041974169741697,0.0093836638942205,0.305852220557677,0.984153335345608,23535.0,1
a1Q7R00000eiVfEUAU,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q7R00000eiwXXUAY,0.269001866222241,0.0282363615127592,0.0,0.4256289584917,1.0,1392.0,1
a1Q7R00000a2rgFUAQ,0.403470715835141,0.0700084602368866,0.0103168754605748,0.253073029645698,1.0,4927.0,1
a1Q7R00000ZWQKFUA5,0.125785076346874,0.094835306995721,0.0312719606465214,0.553039469893402,0.619159269804053,11613.0,1
a1Q7R00000eji9LUAQ,0.234567901234568,0.128865979381443,0.121428571428571,0.111111111111111,1.0,232.0,0
a1Q7R00000eib6BUAQ,0.379241516966068,0.0059171597633136,0.118604651162791,0.303393213572854,0.563380281690141,507.0,0
a1Q7R00000ejgM7UAI,0.341772151898734,0.036036036036036,0.684210526315789,0.721518987341772,1.0,111.0,0
a1Q7R00000a3JVFUA2,0.321509433962264,0.191519434628975,0.393645189761695,0.512452830188679,0.911458333333333,1431.0,0
a1Q7R00000a3BaHUAU,0.201834862385321,0.07981220657277,0.0169491525423729,0.715596330275229,0.989389920424403,213.0,0
a1Q7R00000ZWQrEUAX,0.231352213801356,0.0416323165704864,0.0385078219013237,0.264459513362585,0.5,7406.0,0
a1Q7R00000eivf1UAA,0.380769230769231,0.0301602262016965,0.0012610340479192,0.439423076923077,0.987854251012146,1061.0,0
a1Q7R00000ZWTMhUAP,0.217391304347826,0.0875912408759124,0.130434782608696,0.0521739130434783,1.0,137.0,1
a1Q7R00000eitPVUAY,0.127018299246502,-0.0330097087378641,0.0131386861313869,0.178686759956943,0.139344262295082,515.0,1
a1Q7R00000ZWMWHUA5,0.0526315789473684,0.147058823529412,0.333333333333333,0.424148606811146,0.395918367346939,204.0,1
a1Q7R00000ejVKOUA2,0.284916201117318,0.0695652173913043,0.471830985915493,0.307262569832402,0.837837837837838,242.0,0
a1Q7R00000ZWEymUAH,0.106408706166868,0.0692717584369449,0.13716814159292,0.518742442563482,0.429333333333333,563.0,0
a1Q7R00000a3AfBUAU,0.269230769230769,0.0754716981132075,0.108910891089109,0.269230769230769,0.161137440758294,215.0,0
a1Q7R00000a32QIUAY,0.0356415478615071,0.0513368983957219,0.16375,0.139511201629328,0.208791208791209,935.0,0
a1Q7R00000ej1nLUAQ,0.377830750893921,0.01,0.0587084148727984,0.400476758045292,0.835365853658537,784.0,1
a1Q7R00000a2q08UAA,0.607142857142857,0.127450980392157,0.222222222222222,0.392857142857143,0.851063829787234,102.0,0
a1Q7R00000g5riOUAQ,0.0532128514056225,0.040251572327044,0.0020325203252032,0.315261044176707,0.0,795.0,0
a1Q7R00000aBDJ1UAO,0.0445205479452055,0.0082758620689655,0.0325670498084291,0.0085616438356164,0.032258064516129,725.0,0
a1Q7R00000ejDZBUA2,0.122944400939702,-0.0012322858903265,0.00847936687394,0.287392325763508,0.0012738853503184,3246.0,0
a1Q7R00000c7hEQUAY,1.06981664315938,0.0015837104072398,0.329376854599407,0.291960507757405,0.785714285714286,4420.0,0
a1Q7R00000aBC8MUAW,0.215827338129496,0.0506329113924051,0.318181818181818,0.338129496402878,0.145299145299145,160.0,0
a1Q2X00000XbvjxUAB,0.207135777998018,0.0126782884310618,0.14612676056338,0.66798810703667,0.934240362811791,600.0,1
a1Q7R00000g6BH0UAM,-0.0472727272727273,0.0463320463320463,0.0301826846703733,0.453181818181818,0.0106269925611052,264.0,1
a1Q7R00000ZWIwLUAX,0.400990099009901,-0.0130293159609121,0.0581395348837209,0.257425742574257,0.4,307.0,0
a1Q7R00000a39VFUAY,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q7R00000eiSTjUAM,0.457290586725803,0.0688915656160738,0.0,0.369088503259972,1.0,584.0,1
a1Q2X00000Z9GIiUAN,0.276119402985075,0.0174825174825175,0.0103092783505155,0.833333333333333,0.036036036036036,286.0,0
a1Q7R00000eiNASUA2,0.204119850187266,0.0122448979591837,0.0553191489361702,0.140449438202247,1.0,309.0,0
a1Q7R00000ejJdTUAU,0.0590551181102362,0.012987012987013,0.0882352941176471,0.267716535433071,0.93010752688172,154.0,0
a1Q7R00000ZWKb8UAH,0.438631790744467,0.148148148148148,0.177325581395349,0.837022132796781,0.42483660130719,999.0,0
a1Q7R00000YRM7sUAH,0.0841423948220065,0.0234454638124363,0.0498084291187739,0.370550161812298,0.0625,981.0,0
a1Q7R00000eicFsUAI,0.270161290322581,0.009771986970684,0.0524017467248908,0.286290322580645,0.947368421052632,307.0,0
a1Q7R00000ZWGmiUAH,0.0908248378127896,0.0225485055060304,0.096171802054155,0.114921223354958,1.0,1907.0,0
a1Q2X00000ZWBWaUAP,0.692307692307692,0.0286821705426357,0.216393442622951,0.296923076923077,0.9,1290.0,0
a1Q7R00000eiv8gUAA,0.276688453159041,0.0474137931034483,0.0853658536585366,0.494553376906318,0.526717557251908,464.0,0
a1Q7R00000c7RSbUAM,0.121311475409836,0.0237154150197628,0.0037664783427495,0.218852459016393,0.316455696202532,506.0,0
a1Q2X00000ZWCiSUAX,1.772,-0.0411214953271028,0.114583333333333,0.0,0.293103448275862,1070.0,0
a1Q7R00000eikCmUAI,0.389791183294664,0.0086206896551724,0.0,0.707656612529002,0.197014925373134,464.0,0
a1Q7R00000a3196UAA,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q7R00000a36AxUAI,0.380200857643313,0.0312323533452814,0.0,0.389757560082592,1.0,1268.5,0
a1Q7R00000ej7WuUAI,0.0759178593652769,0.0016685205784204,0.0079440737210041,0.593341630367144,0.925373134328358,3596.0,0
a1Q2X00000ZWAljUAH,0.372727272727273,0.110655737704918,0.0363636363636364,0.327272727272727,1.0,244.0,0
a1Q7R00000a2ltDUAQ,0.811542390194076,0.01089258698941,0.0041078305519897,0.221144024514811,1.0,3305.0,1
a1Q7R00000c7W6VUAU,0.163461538461538,0.261904761904762,0.125,0.0865384615384615,1.0,42.0,0
a1Q7R00000ej4hQUAQ,0.297937356760886,0.0259517688823601,0.17071129707113,0.38961038961039,0.789473684210526,8235.0,1
a1Q7R00000ZWHCbUAP,1.48989898989899,0.0257452574525745,0.484848484848485,0.303030303030303,0.94949494949495,738.0,1
a1Q7R00000ZWNkyUAH,0.257604562737643,0.097093023255814,0.0183206106870229,0.345057034220532,0.926952141057935,1720.0,1
a1Q7R00000ejTSuUAM,0.335425657120439,0.170265780730897,0.0279023418036871,0.351118085523735,0.0977859778597786,1618.0,0
a1Q7R00000eiOo4UAE,0.608108108108108,0.0204007285974499,0.925531914893617,0.554054054054054,0.925925925925926,2745.0,1
a1Q2X00000XarwgUAB,0.35625,0.0102798400913764,0.0348071495766698,0.2546875,0.976958525345622,1892.0,0
a1Q7R00000g6CaSUAU,0.0735930735930736,0.0093564582382473,0.0903703703703704,0.0822510822510823,0.333333333333333,4382.0,0
a1Q7R00000eivafUAA,0.589930978481527,0.0304214345520514,0.0346604215456674,0.347543645960211,0.234756097560976,4200.0,1
a1Q7R00000c7aWSUAY,0.401515151515151,0.0919540229885057,0.41025641025641,0.75,0.981481481481482,176.0,0
a1Q7R00000ZWJfwUAH,0.246869152152008,0.0070314888413329,0.0896746817538897,0.659421332949475,0.953399765533411,3422.0,0
a1Q7R00000c7folUAA,0.39202657807309,-0.037344398340249,0.0208855472013367,0.210132890365448,0.857142857142857,1219.0,0
a1Q7R00000a2rj4UAA,1.81818181818182,0.0709046454767726,0.37012987012987,0.887700534759358,0.393939393939394,409.0,1
a1Q2X00000ZWBxlUAH,1.17543859649123,0.190789473684211,0.0350877192982456,0.298245614035088,1.0,152.0,1
a1Q7R00000a3FWTUA2,0.229961682960403,0.0296371270618898,0.0,0.370582043783666,1.0,946.0,0
a1Q2X00000ZW8R1UAL,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q7R00000ejJpoUAE,0.408450704225352,0.0694444444444444,0.26530612244898,0.591549295774648,0.818181818181818,74.0,0
a1Q7R00000eifYsUAI,0.0845749342681858,0.142105263157895,0.199501246882793,0.748247151621385,1.0,572.0,0
a1Q7R00000a2lqYUAQ,-0.0100806451612903,0.0169213973799127,0.0898309361594751,0.0367943548387097,0.6,5496.0,0
a1Q2X00000XcMJsUAN,0.590759075907591,0.0378619153674833,0.0375,0.481848184818482,0.565022421524664,465.0,0
a1Q7R00000a3CiqUAE,0.272838002436054,0.0177777777777778,0.0103761348897536,0.544457978075518,0.28,679.0,1
a1Q7R00000a3CzcUAE,0.229961682960403,0.0296371270618898,0.0,0.370582043783666,1.0,946.0,1
a1Q7R00000ZWXONUA5,0.638157894736842,0.0801282051282051,0.0571428571428571,0.171052631578947,1.0,312.0,0
a1Q7R00000g69gIUAQ,0.323529411764706,0.0824742268041237,0.58695652173913,0.294117647058824,0.227272727272727,97.0,0
a1Q7R00000eiNAwUAM,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q7R00000a3JYsUAM,0.0792602377807133,0.001528878822197,0.0839114634952098,0.168758256274769,0.0,35320.0,1
a1Q7R00000ZWWcxUAH,0.779661016949153,0.013953488372093,0.105263157894737,0.355932203389831,0.30952380952381,215.0,0
a1Q7R00000ZWG4bUAH,0.309393721242889,0.0116192594567062,0.0,0.392384296291443,1.0,1192.0,0
a1Q7R00000ej5wvUAA,1.00400801603206,0.0783227848101266,0.0844155844155844,0.336673346693387,0.864864864864865,1264.0,0
a1Q7R00000ZWQOCUA5,0.122222222222222,0.0203045685279188,0.101123595505618,0.222222222222222,0.0,197.0,0
a1Q7R00000g5uOMUAY,0.19683257918552,0.0777479892761394,0.0691244239631336,0.143665158371041,1.0,373.0,0
a1Q7R00000ejaGMUAY,0.542168674698795,0.417989417989418,0.0567375886524823,0.560240963855422,0.96,189.0,0
a1Q7R00000ZWS7MUAX,0.229961682960403,0.0296371270618898,0.0,0.370582043783666,1.0,946.0,0
a1Q7R00000c7QlmUAE,0.176348547717842,0.198051948051948,0.0403022670025189,0.383817427385892,0.447058823529412,312.0,0
a1Q7R00000aBBz0UAG,0.741935483870968,0.0944055944055944,0.0,0.213709677419355,1.0,286.0,0
a1Q7R00000eioEDUAY,0.0385338345864662,0.216318785578748,0.0077464788732394,0.87515664160401,0.0102739726027397,620.0,1
a1Q7R00000hmkO2UAI,0.222021877629523,0.136197136197136,0.0474944393562737,0.304123091717755,0.119822485207101,3003.0,0
a1Q7R00000ejc64UAA,0.0926977854614308,-0.0316822846943329,0.036961819658814,0.616695480365522,0.999861553371175,7140.0,1
a1Q7R00000a3AafUAE,0.72,0.0,0.2,0.44,0.4,55.0,0
a1Q7R00000a33zAUAQ,0.595744680851064,0.0579710144927536,0.476190476190476,0.74468085106383,0.6,69.0,0
a1Q2X00000ZWD78UAH,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,0
a1Q7R00000a38eaUAA,0.621585609593604,0.110224132637396,0.0302534750613246,0.632911392405063,1.0,3257.0,1
a1Q7R00000a2nFyUAI,0.147945205479452,0.0481856038072576,0.158896289248335,0.204566210045662,0.409090909090909,1681.0,0
a1Q7R00000ZWTq8UAH,0.464636707194417,0.0125934084914631,0.0,0.416001808268284,1.0,410.0,1
a1Q7R00000ZWW00UAH,0.304347826086957,-0.442028985507246,0.0039682539682539,0.0,0.0212765957446809,138.0,1
a1Q7R00000a3IhFUAU,0.669312169312169,0.153508771929825,0.457627118644068,0.587301587301587,0.708333333333333,684.0,0
a1Q7R00000a2t8jUAA,0.457290586725803,0.0688915656160738,0.0,0.369088503259972,1.0,584.0,0
a1Q7R00000a2orPUAQ,0.157905460472698,-0.0019230769230769,0.009632224168126,0.501426242868786,0.439405487804878,1428.0,0
a1Q7R00000a3AA3UAM,0.613861386138614,0.210526315789474,0.234042553191489,0.148514851485149,1.0,76.0,0
a1Q7R00000einEWUAY,0.70961887477314,0.0036045314109165,0.043002915451895,0.0131578947368421,0.445205479452055,3884.0,0
a1Q2X00000Z6p8yUAB,0.248282476489609,0.0587511758363457,0.0,0.469809367570944,1.0,598.0,0
a1Q7R00000ejgswUAA,1.03961661341853,0.0023719165085389,0.331081081081081,0.496485623003195,0.952941176470588,2169.0,0
a1Q7R00000eieKkUAI,0.154969035682689,-0.054783644303295,0.030052472571156,0.0903863167207313,0.543610547667343,5081.0,1
a1Q7R00000a2qH4UAI,0.229961682960403,0.0296371270618898,0.0,0.370582043783666,1.0,946.0,1
a1Q7R00000eiTcNUAU,0.24468085106383,0.0681818181818182,0.857142857142857,0.962765957446808,0.005524861878453,528.0,0
a1Q7R00000eiXw2UAE,0.56140350877193,0.0355648535564854,0.0568181818181818,0.149122807017544,0.557692307692308,478.0,1
